Subject,Condition,StimACC,StimRT
1408,Categorize Faces,1,580
1408,Categorize Faces,1,506
1408,Categorize Scenes,1,1132
1408,Both Faces,1,1452
1408,Both Faces,1,642
1408,Both Scenes,1,526
1408,Both Faces,1,1000
1408,Both Faces,1,757
1408,Both Faces,1,659
1408,Both Scenes,0,0
1408,Both Scenes,0,0
1408,Both Faces,1,1392
1408,Both Scenes,0,790
1408,Both Scenes,0,786
1408,Both Faces,1,949
1408,Both Scenes,0,0
1408,Both Scenes,0,0
1408,Both Scenes,0,0
1408,Both Faces,1,1190
1408,Both Scenes,0,1673
1408,Both Faces,1,1167
1408,Both Faces,1,789
1408,Both Scenes,0,0
1408,Relevant Faces,1,746
1408,Relevant Faces,1,632
1408,Irrelevant Scenes,1,1485
1408,Relevant Faces,1,736
1408,Relevant Faces,1,596
1408,Relevant Faces,1,746
1408,Irrelevant Scenes,1,884
1408,Irrelevant Scenes,1,474
1408,Relevant Faces,0,974
1408,Irrelevant Scenes,1,684
1408,Irrelevant Scenes,1,761
1408,Relevant Faces,1,684
1408,Irrelevant Scenes,1,1384
1408,Irrelevant Scenes,1,638
1408,Irrelevant Scenes,1,545
1408,Relevant Faces,1,598
1408,Irrelevant Scenes,0,0
1408,Relevant Faces,0,0
1408,Relevant Faces,1,452
1408,Irrelevant Scenes,1,663
1408,Categorize Faces,1,503
1408,Categorize Faces,1,494
1408,Categorize Scenes,1,554
1408,Categorize Faces,1,512
1408,Categorize Faces,1,483
1408,Categorize Faces,1,422
1408,Categorize Scenes,1,537
1408,Categorize Faces,1,367
1408,Categorize Faces,1,420
1408,Categorize Scenes,1,575
1408,Categorize Scenes,1,515
1408,Categorize Faces,1,481
1408,Categorize Scenes,1,550
1408,Categorize Faces,0,468
1408,Categorize Scenes,1,623
1408,Categorize Scenes,1,523
1408,Categorize Scenes,1,525
1408,Categorize Faces,1,523
1408,Categorize Scenes,1,577
1408,Categorize Scenes,1,581
1408,Both Faces,1,422
1408,Both Faces,1,811
1408,Both Scenes,0,593
1408,Both Faces,1,639
1408,Both Faces,0,802
1408,Both Faces,1,670
1408,Both Scenes,1,681
1408,Both Faces,1,703
1408,Both Faces,1,915
1408,Both Scenes,1,766
1408,Both Scenes,0,658
1408,Both Faces,1,1000
1408,Both Scenes,1,620
1408,Both Faces,1,786
1408,Both Scenes,1,645
1408,Both Scenes,1,706
1408,Both Scenes,1,637
1408,Both Faces,0,571
1408,Both Scenes,1,713
1408,Both Scenes,1,861
1408,Relevant Faces,1,393
1408,Relevant Faces,1,741
1408,Irrelevant Scenes,1,619
1408,Relevant Faces,0,713
1408,Relevant Faces,1,1059
1408,Relevant Faces,1,600
1408,Irrelevant Scenes,1,699
1408,Relevant Faces,1,1201
1408,Relevant Faces,1,861
1408,Irrelevant Scenes,0,720
1408,Irrelevant Scenes,1,837
1408,Relevant Faces,1,1923
1408,Irrelevant Scenes,1,711
1408,Relevant Faces,1,605
1408,Irrelevant Scenes,1,703
1408,Irrelevant Scenes,1,555
1408,Irrelevant Scenes,1,583
1408,Relevant Faces,1,916
1408,Irrelevant Scenes,1,626
1408,Irrelevant Scenes,1,831
1408,Irrelevant Faces,1,783
1408,Irrelevant Faces,1,564
1408,Relevant Scenes,1,746
1408,Irrelevant Faces,1,536
1408,Irrelevant Faces,1,467
1408,Irrelevant Faces,1,447
1408,Relevant Scenes,1,442
1408,Irrelevant Faces,1,431
1408,Irrelevant Faces,1,468
1408,Relevant Scenes,1,471
1408,Relevant Scenes,1,571
1408,Irrelevant Faces,1,465
1408,Relevant Scenes,1,717
1408,Irrelevant Faces,1,483
1408,Relevant Scenes,1,502
1408,Relevant Scenes,1,603
1408,Relevant Scenes,1,678
1408,Irrelevant Faces,1,484
1408,Relevant Scenes,1,618
1408,Relevant Scenes,1,637
1408,Both Scenes,1,682
1408,Both Scenes,1,752
1408,Both Faces,1,653
1408,Both Scenes,1,792
1408,Both Scenes,1,692
1408,Both Scenes,1,530
1408,Both Faces,1,687
1408,Both Scenes,1,629
1408,Both Faces,1,727
1408,Both Scenes,1,547
1408,Both Scenes,1,614
1408,Both Faces,0,700
1408,Both Faces,1,554
1408,Both Scenes,1,557
1408,Both Faces,1,817
1408,Both Faces,1,709
1408,Both Faces,1,922
1408,Both Scenes,1,823
1408,Both Faces,1,637
1408,Both Faces,1,944
1408,Irrelevant Scenes,1,484
1408,Irrelevant Scenes,1,514
1408,Relevant Faces,1,391
1408,Irrelevant Scenes,1,494
1408,Irrelevant Scenes,1,461
1408,Irrelevant Scenes,1,379
1408,Relevant Faces,1,616
1408,Irrelevant Scenes,1,445
1408,Relevant Faces,1,633
1408,Irrelevant Scenes,1,565
1408,Irrelevant Scenes,1,736
1408,Relevant Faces,1,422
1408,Relevant Faces,1,812
1408,Irrelevant Scenes,1,1734
1408,Relevant Faces,0,634
1408,Relevant Faces,1,565
1408,Relevant Faces,1,595
1408,Irrelevant Scenes,1,720
1408,Relevant Faces,0,758
1408,Relevant Faces,1,1002
1408,Relevant Scenes,1,285
1408,Relevant Scenes,1,523
1408,Irrelevant Faces,1,544
1408,Relevant Scenes,1,595
1408,Relevant Scenes,1,583
1408,Relevant Scenes,1,877
1408,Irrelevant Faces,1,594
1408,Relevant Scenes,1,551
1408,Irrelevant Faces,1,530
1408,Relevant Scenes,1,614
1408,Relevant Scenes,1,817
1408,Irrelevant Faces,1,503
1408,Irrelevant Faces,1,533
1408,Relevant Scenes,1,416
1408,Irrelevant Faces,1,494
1408,Irrelevant Faces,1,447
1408,Irrelevant Faces,1,397
1408,Relevant Scenes,1,626
1408,Irrelevant Faces,1,432
1408,Irrelevant Faces,1,363
1408,Categorize Scenes,0,473
1408,Categorize Scenes,1,647
1408,Categorize Faces,1,493
1408,Categorize Scenes,1,582
1408,Categorize Scenes,0,626
1408,Categorize Scenes,1,720
1408,Categorize Faces,1,564
1408,Categorize Scenes,1,658
1408,Categorize Faces,1,853
1408,Categorize Scenes,1,538
1408,Categorize Scenes,1,645
1408,Categorize Faces,1,523
1408,Categorize Faces,1,801
1408,Categorize Scenes,1,803
1408,Categorize Faces,1,535
1408,Categorize Faces,1,698
1408,Categorize Faces,0,0
1408,Categorize Scenes,1,605
1408,Categorize Faces,1,555
1408,Categorize Faces,1,967
1408,Irrelevant Scenes,1,452
1408,Irrelevant Scenes,1,336
1408,Relevant Faces,1,510
1408,Irrelevant Scenes,1,553
1408,Relevant Faces,1,630
1408,Relevant Faces,0,460
1408,Irrelevant Scenes,1,496
1408,Irrelevant Scenes,1,558
1408,Relevant Faces,1,609
1408,Relevant Faces,1,551
1408,Relevant Faces,1,690
1408,Irrelevant Scenes,1,566
1408,Relevant Faces,1,609
1408,Relevant Faces,1,599
1408,Relevant Faces,1,1235
1408,Irrelevant Scenes,1,519
1408,Irrelevant Scenes,1,587
1408,Irrelevant Scenes,1,480
1408,Relevant Faces,1,470
1408,Irrelevant Scenes,1,537
1408,Relevant Scenes,1,390
1408,Relevant Scenes,1,714
1408,Irrelevant Faces,1,471
1408,Relevant Scenes,1,474
1408,Irrelevant Faces,1,439
1408,Irrelevant Faces,1,485
1408,Relevant Scenes,1,473
1408,Relevant Scenes,1,687
1408,Irrelevant Faces,1,514
1408,Irrelevant Faces,1,432
1408,Irrelevant Faces,1,581
1408,Relevant Scenes,0,424
1408,Irrelevant Faces,1,555
1408,Irrelevant Faces,1,472
1408,Irrelevant Faces,1,412
1408,Relevant Scenes,1,697
1408,Relevant Scenes,1,612
1408,Relevant Scenes,0,401
1408,Irrelevant Faces,1,527
1408,Relevant Scenes,1,610
1408,Categorize Scenes,0,749
1408,Categorize Scenes,1,786
1408,Categorize Faces,1,520
1408,Categorize Scenes,1,635
1408,Categorize Faces,1,383
1408,Categorize Faces,1,501
1408,Categorize Scenes,1,493
1408,Categorize Scenes,1,550
1408,Categorize Faces,1,554
1408,Categorize Faces,1,527
1408,Categorize Faces,1,404
1408,Categorize Scenes,1,687
1408,Categorize Faces,1,562
1408,Categorize Faces,1,504
1408,Categorize Faces,1,580
1408,Categorize Scenes,1,681
1408,Categorize Scenes,1,611
1408,Categorize Scenes,1,521
1408,Categorize Faces,1,503
1408,Categorize Scenes,1,610
1408,Both Scenes,1,478
1408,Both Scenes,1,531
1408,Both Faces,1,544
1408,Both Scenes,1,604
1408,Both Faces,1,672
1408,Both Faces,1,542
1408,Both Scenes,1,546
1408,Both Scenes,1,648
1408,Both Faces,0,611
1408,Both Faces,1,513
1408,Both Faces,1,534
1408,Both Scenes,1,784
1408,Both Faces,1,859
1408,Both Faces,1,393
1408,Both Faces,1,453
1408,Both Scenes,1,594
1408,Both Scenes,1,1093
1408,Both Scenes,1,523
1408,Both Faces,1,625
1408,Both Scenes,1,500
1409,Irrelevant Scenes,1,572
1409,Relevant Faces,1,680
1409,Relevant Faces,1,1702
1409,Irrelevant Scenes,1,580
1409,Relevant Faces,1,640
1409,Irrelevant Scenes,1,419
1409,Irrelevant Scenes,1,486
1409,Irrelevant Scenes,1,451
1409,Relevant Faces,1,665
1409,Irrelevant Scenes,1,389
1409,Irrelevant Scenes,1,415
1409,Relevant Faces,1,501
1409,Irrelevant Scenes,1,386
1409,Irrelevant Scenes,1,416
1409,Relevant Faces,1,875
1409,Relevant Faces,0,534
1409,Relevant Faces,0,0
1409,Irrelevant Scenes,1,416
1409,Relevant Faces,1,806
1409,Relevant Faces,1,609
1409,Relevant Scenes,1,437
1409,Irrelevant Faces,1,634
1409,Irrelevant Faces,1,456
1409,Relevant Scenes,1,485
1409,Irrelevant Faces,1,466
1409,Relevant Scenes,1,573
1409,Relevant Scenes,1,559
1409,Relevant Scenes,1,636
1409,Irrelevant Faces,1,493
1409,Relevant Scenes,1,510
1409,Relevant Scenes,1,489
1409,Irrelevant Faces,1,711
1409,Relevant Scenes,1,427
1409,Relevant Scenes,1,553
1409,Irrelevant Faces,1,532
1409,Irrelevant Faces,1,528
1409,Irrelevant Faces,1,452
1409,Relevant Scenes,1,529
1409,Irrelevant Faces,1,447
1409,Irrelevant Faces,1,442
1409,Categorize Scenes,1,393
1409,Categorize Faces,1,453
1409,Categorize Faces,1,435
1409,Categorize Scenes,1,449
1409,Categorize Faces,0,413
1409,Categorize Scenes,1,521
1409,Categorize Scenes,1,484
1409,Categorize Scenes,1,848
1409,Categorize Faces,1,686
1409,Categorize Scenes,1,570
1409,Categorize Scenes,1,494
1409,Categorize Faces,1,530
1409,Categorize Scenes,1,431
1409,Categorize Scenes,1,429
1409,Categorize Faces,1,560
1409,Categorize Faces,1,459
1409,Categorize Faces,1,353
1409,Categorize Scenes,1,437
1409,Categorize Faces,1,451
1409,Categorize Faces,1,486
1409,Both Scenes,1,470
1409,Both Faces,1,587
1409,Both Faces,1,649
1409,Both Scenes,1,863
1409,Both Faces,1,827
1409,Both Scenes,1,565
1409,Both Scenes,1,608
1409,Both Scenes,0,653
1409,Both Faces,1,835
1409,Both Scenes,1,455
1409,Both Scenes,1,618
1409,Both Faces,1,584
1409,Both Scenes,1,588
1409,Both Scenes,1,642
1409,Both Faces,1,940
1409,Both Faces,1,567
1409,Both Faces,1,621
1409,Both Scenes,1,482
1409,Both Faces,1,568
1409,Both Faces,1,611
1409,Irrelevant Faces,1,406
1409,Irrelevant Faces,1,388
1409,Relevant Scenes,1,736
1409,Irrelevant Faces,1,419
1409,Irrelevant Faces,1,400
1409,Irrelevant Faces,1,454
1409,Relevant Scenes,1,457
1409,Relevant Scenes,1,582
1409,Irrelevant Faces,1,482
1409,Relevant Scenes,1,528
1409,Relevant Scenes,1,725
1409,Irrelevant Faces,1,520
1409,Relevant Scenes,1,494
1409,Relevant Scenes,1,522
1409,Relevant Scenes,1,533
1409,Irrelevant Faces,1,514
1409,Relevant Scenes,1,677
1409,Irrelevant Faces,1,494
1409,Irrelevant Faces,1,440
1409,Relevant Scenes,1,531
1409,Categorize Faces,1,489
1409,Categorize Faces,1,447
1409,Categorize Scenes,1,394
1409,Categorize Faces,1,621
1409,Categorize Faces,1,394
1409,Categorize Faces,1,384
1409,Categorize Scenes,1,459
1409,Categorize Scenes,1,569
1409,Categorize Faces,1,413
1409,Categorize Scenes,1,411
1409,Categorize Scenes,1,447
1409,Categorize Faces,0,378
1409,Categorize Scenes,1,462
1409,Categorize Scenes,1,476
1409,Categorize Scenes,1,415
1409,Categorize Faces,1,435
1409,Categorize Scenes,1,310
1409,Categorize Faces,1,508
1409,Categorize Faces,1,402
1409,Categorize Scenes,0,445
1409,Both Faces,1,345
1409,Both Faces,0,495
1409,Both Scenes,1,724
1409,Both Faces,1,847
1409,Both Faces,1,715
1409,Both Faces,1,569
1409,Both Scenes,1,572
1409,Both Scenes,0,521
1409,Both Faces,1,1037
1409,Both Scenes,1,683
1409,Both Scenes,1,792
1409,Both Faces,1,715
1409,Both Scenes,1,695
1409,Both Scenes,1,589
1409,Both Scenes,1,744
1409,Both Faces,1,597
1409,Both Scenes,1,624
1409,Both Faces,1,686
1409,Both Faces,1,627
1409,Both Scenes,0,718
1409,Relevant Faces,1,610
1409,Relevant Faces,1,672
1409,Irrelevant Scenes,1,667
1409,Relevant Faces,1,438
1409,Relevant Faces,1,579
1409,Relevant Faces,1,553
1409,Irrelevant Scenes,1,428
1409,Irrelevant Scenes,1,874
1409,Relevant Faces,1,606
1409,Irrelevant Scenes,1,564
1409,Irrelevant Scenes,1,512
1409,Relevant Faces,1,515
1409,Irrelevant Scenes,1,479
1409,Irrelevant Scenes,1,477
1409,Irrelevant Scenes,1,416
1409,Relevant Faces,1,588
1409,Irrelevant Scenes,1,423
1409,Relevant Faces,1,781
1409,Relevant Faces,1,555
1409,Irrelevant Scenes,1,502
1409,Categorize Faces,1,421
1409,Categorize Faces,1,410
1409,Categorize Scenes,1,359
1409,Categorize Faces,1,324
1409,Categorize Faces,1,343
1409,Categorize Faces,1,420
1409,Categorize Scenes,1,423
1409,Categorize Faces,1,485
1409,Categorize Faces,1,457
1409,Categorize Scenes,1,460
1409,Categorize Scenes,1,409
1409,Categorize Faces,1,575
1409,Categorize Scenes,1,555
1409,Categorize Faces,1,512
1409,Categorize Scenes,1,443
1409,Categorize Scenes,1,392
1409,Categorize Scenes,1,411
1409,Categorize Faces,1,609
1409,Categorize Scenes,1,431
1409,Categorize Scenes,1,443
1409,Both Faces,1,570
1409,Both Faces,1,615
1409,Both Scenes,1,700
1409,Both Faces,1,674
1409,Both Faces,0,445
1409,Both Faces,1,657
1409,Both Scenes,1,540
1409,Both Faces,1,730
1409,Both Faces,1,478
1409,Both Scenes,1,481
1409,Both Scenes,1,510
1409,Both Faces,1,860
1409,Both Scenes,1,504
1409,Both Faces,1,758
1409,Both Scenes,1,561
1409,Both Scenes,1,670
1409,Both Scenes,1,584
1409,Both Faces,1,638
1409,Both Scenes,1,636
1409,Both Scenes,1,528
1409,Relevant Faces,1,533
1409,Relevant Faces,0,601
1409,Irrelevant Scenes,1,551
1409,Relevant Faces,1,693
1409,Relevant Faces,0,560
1409,Relevant Faces,1,661
1409,Irrelevant Scenes,1,392
1409,Relevant Faces,1,710
1409,Relevant Faces,1,514
1409,Irrelevant Scenes,1,452
1409,Irrelevant Scenes,1,494
1409,Relevant Faces,1,535
1409,Irrelevant Scenes,1,411
1409,Relevant Faces,1,633
1409,Irrelevant Scenes,1,508
1409,Irrelevant Scenes,1,457
1409,Irrelevant Scenes,1,692
1409,Relevant Faces,1,449
1409,Irrelevant Scenes,1,471
1409,Irrelevant Scenes,1,468
1409,Irrelevant Faces,1,277
1409,Irrelevant Faces,1,265
1409,Relevant Scenes,1,303
1409,Irrelevant Faces,1,437
1409,Irrelevant Faces,1,416
1409,Irrelevant Faces,1,421
1409,Relevant Scenes,1,423
1409,Irrelevant Faces,1,445
1409,Irrelevant Faces,1,433
1409,Relevant Scenes,0,332
1409,Relevant Scenes,1,393
1409,Irrelevant Faces,1,479
1409,Relevant Scenes,1,555
1409,Irrelevant Faces,1,433
1409,Relevant Scenes,1,652
1409,Relevant Scenes,1,568
1409,Relevant Scenes,1,507
1409,Irrelevant Faces,1,481
1409,Relevant Scenes,1,670
1409,Relevant Scenes,1,675
1409,Both Scenes,1,305
1409,Both Scenes,1,495
1409,Both Faces,1,428
1409,Both Scenes,1,623
1409,Both Scenes,1,579
1409,Both Scenes,1,649
1409,Both Faces,1,446
1409,Both Scenes,1,460
1409,Both Faces,1,487
1409,Both Scenes,1,387
1409,Both Scenes,1,565
1409,Both Faces,1,507
1409,Both Faces,1,569
1409,Both Scenes,1,508
1409,Both Faces,1,425
1409,Both Faces,1,588
1409,Both Faces,1,714
1409,Both Scenes,0,550
1409,Both Faces,1,764
1409,Both Faces,1,472
1409,Irrelevant Scenes,1,274
1409,Irrelevant Scenes,1,336
1409,Relevant Faces,1,204
1409,Irrelevant Scenes,1,392
1409,Irrelevant Scenes,1,451
1409,Irrelevant Scenes,1,433
1409,Relevant Faces,1,381
1409,Irrelevant Scenes,1,435
1409,Relevant Faces,0,606
1409,Irrelevant Scenes,1,443
1409,Irrelevant Scenes,1,430
1409,Relevant Faces,1,636
1409,Relevant Faces,1,594
1409,Irrelevant Scenes,1,405
1409,Relevant Faces,1,352
1409,Relevant Faces,1,547
1409,Relevant Faces,1,657
1409,Irrelevant Scenes,1,470
1409,Relevant Faces,1,628
1409,Relevant Faces,1,520
1409,Relevant Scenes,1,261
1409,Relevant Scenes,1,595
1409,Irrelevant Faces,1,440
1409,Relevant Scenes,1,387
1409,Relevant Scenes,0,399
1409,Relevant Scenes,0,725
1409,Irrelevant Faces,1,458
1409,Relevant Scenes,1,776
1409,Irrelevant Faces,1,427
1409,Relevant Scenes,1,526
1409,Relevant Scenes,1,593
1409,Irrelevant Faces,1,543
1409,Irrelevant Faces,1,405
1409,Relevant Scenes,1,680
1409,Irrelevant Faces,1,453
1409,Irrelevant Faces,1,544
1409,Irrelevant Faces,1,414
1409,Relevant Scenes,0,498
1409,Irrelevant Faces,1,496
1409,Irrelevant Faces,1,508
1409,Categorize Scenes,1,393
1409,Categorize Scenes,1,423
1409,Categorize Faces,1,316
1409,Categorize Scenes,1,382
1409,Categorize Scenes,1,354
1409,Categorize Scenes,1,664
1409,Categorize Faces,1,389
1409,Categorize Scenes,1,515
1409,Categorize Faces,1,326
1409,Categorize Scenes,1,354
1409,Categorize Scenes,1,301
1409,Categorize Faces,1,467
1409,Categorize Faces,1,409
1409,Categorize Scenes,1,396
1409,Categorize Faces,1,368
1409,Categorize Faces,1,507
1409,Categorize Faces,1,337
1409,Categorize Scenes,1,381
1409,Categorize Faces,1,451
1409,Categorize Faces,1,415
1409,Irrelevant Scenes,1,282
1409,Irrelevant Scenes,1,255
1409,Relevant Faces,1,277
1409,Irrelevant Scenes,1,424
1409,Relevant Faces,1,412
1409,Relevant Faces,1,538
1409,Irrelevant Scenes,1,375
1409,Irrelevant Scenes,1,412
1409,Relevant Faces,0,367
1409,Relevant Faces,1,644
1409,Relevant Faces,1,529
1409,Irrelevant Scenes,1,412
1409,Relevant Faces,1,487
1409,Relevant Faces,1,469
1409,Relevant Faces,0,529
1409,Irrelevant Scenes,1,422
1409,Irrelevant Scenes,1,569
1409,Irrelevant Scenes,1,455
1409,Relevant Faces,1,869
1409,Irrelevant Scenes,1,431
1409,Relevant Scenes,1,339
1409,Relevant Scenes,1,648
1409,Irrelevant Faces,1,406
1409,Relevant Scenes,1,544
1409,Irrelevant Faces,1,412
1409,Irrelevant Faces,1,426
1409,Relevant Scenes,1,510
1409,Relevant Scenes,1,548
1409,Irrelevant Faces,1,455
1409,Irrelevant Faces,1,397
1409,Irrelevant Faces,1,410
1409,Relevant Scenes,0,421
1409,Irrelevant Faces,1,464
1409,Irrelevant Faces,1,462
1409,Irrelevant Faces,1,425
1409,Relevant Scenes,1,510
1409,Relevant Scenes,1,521
1409,Relevant Scenes,1,487
1409,Irrelevant Faces,1,453
1409,Relevant Scenes,0,552
1409,Categorize Scenes,1,376
1409,Categorize Scenes,1,388
1409,Categorize Faces,1,410
1409,Categorize Scenes,1,405
1409,Categorize Faces,1,290
1409,Categorize Faces,1,328
1409,Categorize Scenes,0,396
1409,Categorize Scenes,1,458
1409,Categorize Faces,1,461
1409,Categorize Faces,1,314
1409,Categorize Faces,1,438
1409,Categorize Scenes,1,361
1409,Categorize Faces,1,453
1409,Categorize Faces,1,362
1409,Categorize Faces,1,399
1409,Categorize Scenes,1,387
1409,Categorize Scenes,0,311
1409,Categorize Scenes,1,460
1409,Categorize Faces,1,482
1409,Categorize Scenes,1,460
1409,Both Scenes,1,483
1409,Both Scenes,1,440
1409,Both Faces,1,486
1409,Both Scenes,1,672
1409,Both Faces,1,780
1409,Both Faces,1,602
1409,Both Scenes,1,654
1409,Both Scenes,1,644
1409,Both Faces,0,487
1409,Both Faces,1,709
1409,Both Faces,0,586
1409,Both Scenes,1,869
1409,Both Faces,1,967
1409,Both Faces,1,637
1409,Both Faces,1,553
1409,Both Scenes,1,726
1409,Both Scenes,0,633
1409,Both Scenes,1,703
1409,Both Faces,1,1037
1409,Both Scenes,1,704
1411,Irrelevant Scenes,1,446
1411,Relevant Faces,1,963
1411,Relevant Faces,1,865
1411,Irrelevant Scenes,1,1095
1411,Relevant Faces,1,866
1411,Irrelevant Scenes,1,637
1411,Irrelevant Scenes,1,1160
1411,Irrelevant Scenes,1,901
1411,Relevant Faces,0,0
1411,Irrelevant Scenes,1,640
1411,Irrelevant Scenes,1,642
1411,Relevant Faces,1,1376
1411,Irrelevant Scenes,1,1084
1411,Irrelevant Scenes,1,930
1411,Relevant Faces,1,1053
1411,Relevant Faces,1,2304
1411,Relevant Faces,1,1374
1411,Irrelevant Scenes,1,594
1411,Relevant Faces,1,896
1411,Relevant Faces,1,971
1411,Relevant Scenes,1,946
1411,Irrelevant Faces,1,629
1411,Irrelevant Faces,1,987
1411,Relevant Scenes,1,801
1411,Irrelevant Faces,1,589
1411,Relevant Scenes,1,745
1411,Relevant Scenes,1,932
1411,Relevant Scenes,1,872
1411,Irrelevant Faces,1,701
1411,Relevant Scenes,1,2706
1411,Relevant Scenes,1,909
1411,Irrelevant Faces,1,603
1411,Relevant Scenes,1,1431
1411,Relevant Scenes,1,885
1411,Irrelevant Faces,1,1049
1411,Irrelevant Faces,0,0
1411,Irrelevant Faces,1,793
1411,Relevant Scenes,1,1157
1411,Irrelevant Faces,1,1475
1411,Irrelevant Faces,1,862
1411,Categorize Scenes,0,1017
1411,Categorize Faces,1,1573
1411,Categorize Faces,1,1258
1411,Categorize Scenes,1,840
1411,Categorize Faces,1,692
1411,Categorize Scenes,1,648
1411,Categorize Scenes,1,907
1411,Categorize Scenes,1,743
1411,Categorize Faces,1,1117
1411,Categorize Scenes,1,849
1411,Categorize Scenes,0,0
1411,Categorize Faces,0,1834
1411,Categorize Scenes,1,1742
1411,Categorize Scenes,1,1164
1411,Categorize Faces,0,0
1411,Categorize Faces,0,954
1411,Categorize Faces,1,1144
1411,Categorize Scenes,1,860
1411,Categorize Faces,1,778
1411,Categorize Faces,0,0
1411,Both Scenes,1,740
1411,Both Faces,1,888
1411,Both Faces,1,958
1411,Both Scenes,1,1323
1411,Both Faces,0,0
1411,Both Scenes,1,635
1411,Both Scenes,0,774
1411,Both Scenes,1,1491
1411,Both Faces,1,1353
1411,Both Scenes,1,950
1411,Both Scenes,1,799
1411,Both Faces,1,2109
1411,Both Scenes,0,0
1411,Both Scenes,0,0
1411,Both Faces,0,0
1411,Both Faces,1,742
1411,Both Faces,0,1059
1411,Both Scenes,0,0
1411,Both Faces,0,1141
1411,Both Faces,1,904
1411,Irrelevant Faces,1,908
1411,Irrelevant Faces,1,802
1411,Relevant Scenes,1,1574
1411,Irrelevant Faces,1,569
1411,Irrelevant Faces,1,605
1411,Irrelevant Faces,1,811
1411,Relevant Scenes,1,830
1411,Relevant Scenes,1,804
1411,Irrelevant Faces,1,585
1411,Relevant Scenes,1,686
1411,Relevant Scenes,1,706
1411,Irrelevant Faces,1,701
1411,Relevant Scenes,1,642
1411,Relevant Scenes,1,888
1411,Relevant Scenes,1,1739
1411,Irrelevant Faces,1,1567
1411,Relevant Scenes,1,946
1411,Irrelevant Faces,1,904
1411,Irrelevant Faces,1,910
1411,Relevant Scenes,1,1441
1411,Categorize Faces,1,510
1411,Categorize Faces,1,940
1411,Categorize Scenes,1,1319
1411,Categorize Faces,1,922
1411,Categorize Faces,1,919
1411,Categorize Faces,1,885
1411,Categorize Scenes,1,952
1411,Categorize Scenes,1,790
1411,Categorize Faces,1,817
1411,Categorize Scenes,1,799
1411,Categorize Scenes,1,796
1411,Categorize Faces,1,399
1411,Categorize Scenes,1,740
1411,Categorize Scenes,1,1410
1411,Categorize Scenes,1,1884
